A	gBand	rBand	iBand	zBand	JBand	HBand	KBand
1832	0.00000	0.00000	0.00000	0.00000	0.00370	0.01730	0.00000
1833	0.00000	0.00000	0.00000	0.00000	0.00380	0.01700	0.00000
1834	0.00000	0.00000	0.00000	0.00000	0.00390	0.01670	0.00000
1835	0.00000	0.00000	0.00000	0.00000	0.00380	0.01590	0.00000
1836	0.00000	0.00000	0.00000	0.00000	0.00360	0.01480	0.00000
1837	0.00000	0.00000	0.00000	0.00000	0.00360	0.01350	0.00000
1838	0.00000	0.00000	0.00000	0.00000	0.00370	0.01260	0.00000
1839	0.00000	0.00000	0.00000	0.00000	0.00370	0.01220	0.00000
1840	0.00000	0.00000	0.00000	0.00000	0.00340	0.01220	0.00000
1841	0.00000	0.00000	0.00000	0.00000	0.00320	0.01220	0.00000
1842	0.00000	0.00000	0.00000	0.00000	0.00320	0.01170	0.00000
1843	0.00000	0.00000	0.00000	0.00000	0.00300	0.01090	0.00000
1844	0.00000	0.00000	0.00000	0.00000	0.00280	0.01020	0.00000
1845	0.00000	0.00000	0.00000	0.00000	0.00270	0.00990	0.00000
1846	0.00000	0.00000	0.00000	0.00000	0.00260	0.00960	0.00000
1847	0.00000	0.00000	0.00000	0.00000	0.00250	0.00910	0.00000
1848	0.00000	0.00000	0.00000	0.00000	0.00230	0.00840	0.00000
1849	0.00000	0.00000	0.00000	0.00000	0.00220	0.00800	0.00000
1850	0.00000	0.00000	0.00000	0.00000	0.00210	0.00780	0.00000
1851	0.00000	0.00000	0.00000	0.00000	0.00190	0.00770	0.00000
1852	0.00000	0.00000	0.00000	0.00000	0.00180	0.00770	0.00000
1853	0.00000	0.00000	0.00000	0.00000	0.00160	0.00780	0.00000
1854	0.00000	0.00000	0.00000	0.00000	0.00160	0.00750	0.00000
1855	0.00000	0.00000	0.00000	0.00000	0.00150	0.00710	0.00000
1856	0.00000	0.00000	0.00000	0.00000	0.00140	0.00660	0.00000
1857	0.00000	0.00000	0.00000	0.00000	0.00140	0.00590	0.00000
1858	0.00000	0.00000	0.00000	0.00000	0.00140	0.00530	0.00000
1859	0.00000	0.00000	0.00000	0.00000	0.00130	0.00500	0.00000
1860	0.00000	0.00000	0.00000	0.00000	0.00120	0.00470	0.00000
1861	0.00000	0.00000	0.00000	0.00000	0.00110	0.00440	0.00000
1862	0.00000	0.00000	0.00000	0.00000	0.00110	0.00440	0.00000
1863	0.00000	0.00000	0.00000	0.00000	0.00100	0.00440	0.00000
1864	0.00000	0.00000	0.00000	0.00000	0.00100	0.00430	0.00000
1865	0.00000	0.00000	0.00000	0.00000	0.00100	0.00440	0.00000
1866	0.00000	0.00000	0.00000	0.00000	0.00100	0.00460	0.00000
1867	0.00000	0.00000	0.00000	0.00000	0.00100	0.00470	0.00000
1868	0.00000	0.00000	0.00000	0.00000	0.00090	0.00470	0.00000
1869	0.00000	0.00000	0.00000	0.00000	0.00090	0.00470	0.00000
1870	0.00000	0.00000	0.00000	0.00000	0.00080	0.00430	0.00000
1871	0.00000	0.00000	0.00000	0.00000	0.00080	0.00400	0.00000
1872	0.00000	0.00000	0.00000	0.00000	0.00080	0.00380	0.00000
1873	0.00000	0.00000	0.00000	0.00000	0.00080	0.00360	0.00000
1874	0.00000	0.00000	0.00000	0.00000	0.00080	0.00330	0.00000
1875	0.00000	0.00000	0.00000	0.00000	0.00080	0.00320	0.00000
1876	0.00000	0.00000	0.00000	0.00000	0.00070	0.00320	0.00000
1877	0.00000	0.00000	0.00000	0.00000	0.00080	0.00300	0.00000
1878	0.00000	0.00000	0.00000	0.00000	0.00080	0.00290	0.00000
1879	0.00000	0.00000	0.00000	0.00000	0.00070	0.00260	0.00000
1880	0.00000	0.00000	0.00000	0.00000	0.00070	0.00250	0.00000
1881	0.00000	0.00000	0.00000	0.00000	0.00070	0.00280	0.00000
1882	0.00000	0.00000	0.00000	0.00000	0.00070	0.00290	0.00000
1883	0.00000	0.00000	0.00000	0.00000	0.00070	0.00300	0.00000
1884	0.00000	0.00000	0.00000	0.00000	0.00070	0.00300	0.00000
1885	0.00000	0.00000	0.00000	0.00000	0.00070	0.00280	0.00000
1886	0.00000	0.00000	0.00000	0.00000	0.00070	0.00250	0.00000
1887	0.00000	0.00000	0.00000	0.00000	0.00070	0.00210	0.00000
1888	0.00000	0.00000	0.00000	0.00000	0.00080	0.00190	0.00000
1889	0.00000	0.00000	0.00000	0.00000	0.00070	0.00190	0.00000
1890	0.00000	0.00000	0.00000	0.00000	0.00070	0.00200	0.00000
1891	0.00000	0.00000	0.00000	0.00000	0.00070	0.00190	0.00000
1892	0.00000	0.00000	0.00000	0.00000	0.00070	0.00170	0.00000
1893	0.00000	0.00000	0.00000	0.00000	0.00070	0.00160	0.00010
1894	0.00000	0.00000	0.00000	0.00000	0.00080	0.00170	0.00010
1895	0.00000	0.00000	0.00000	0.00000	0.00070	0.00180	0.00010
1896	0.00000	0.00000	0.00000	0.00000	0.00070	0.00180	0.00010
1897	0.00000	0.00000	0.00000	0.00000	0.00090	0.00200	0.00010
1898	0.00000	0.00000	0.00000	0.00000	0.00080	0.00210	0.00010
1899	0.00000	0.00000	0.00000	0.00000	0.00080	0.00200	0.00010
1900	0.00000	0.00000	0.00000	0.00000	0.00070	0.00180	0.00010
1901	0.00000	0.00000	0.00000	0.00000	0.00070	0.00150	0.00010
1902	0.00000	0.00000	0.00000	0.00000	0.00070	0.00120	0.00010
1903	0.00000	0.00000	0.00000	0.00000	0.00070	0.00120	0.00010
1904	0.00000	0.00000	0.00000	0.00000	0.00080	0.00140	0.00010
1905	0.00000	0.00000	0.00000	0.00000	0.00080	0.00150	0.00010
1906	0.00000	0.00000	0.00000	0.00000	0.00080	0.00150	0.00010
1907	0.00000	0.00000	0.00000	0.00000	0.00090	0.00150	0.00010
1908	0.00000	0.00000	0.00000	0.00000	0.00090	0.00120	0.00020
1909	0.00000	0.00000	0.00000	0.00000	0.00080	0.00090	0.00020
1910	0.00000	0.00000	0.00000	0.00000	0.00080	0.00070	0.00020
1911	0.00000	0.00000	0.00000	0.00000	0.00080	0.00080	0.00020
1912	0.00000	0.00000	0.00000	0.00000	0.00080	0.00100	0.00020
1913	0.00000	0.00000	0.00000	0.00000	0.00080	0.00090	0.00020
1914	0.00000	0.00000	0.00000	0.00000	0.00070	0.00090	0.00020
1915	0.00000	0.00000	0.00000	0.00000	0.00080	0.00100	0.00020
1916	0.00000	0.00000	0.00000	0.00000	0.00080	0.00090	0.00030
1917	0.00000	0.00000	0.00000	0.00000	0.00080	0.00080	0.00030
1918	0.00000	0.00000	0.00000	0.00000	0.00090	0.00080	0.00030
1919	0.00000	0.00000	0.00000	0.00000	0.00100	0.00090	0.00030
1920	0.00000	0.00000	0.00000	0.00000	0.00110	0.00090	0.00030
1921	0.00000	0.00000	0.00000	0.00000	0.00110	0.00090	0.00040
1922	0.00000	0.00000	0.00000	0.00000	0.00110	0.00100	0.00040
1923	0.00000	0.00000	0.00000	0.00000	0.00110	0.00100	0.00040
1924	0.00000	0.00000	0.00000	0.00000	0.00110	0.00100	0.00040
1925	0.00000	0.00000	0.00000	0.00000	0.00120	0.00070	0.00050
1926	0.00000	0.00000	0.00000	0.00000	0.00120	0.00070	0.00050
1927	0.00000	0.00000	0.00000	0.00000	0.00120	0.00080	0.00060
1928	0.00000	0.00000	0.00000	0.00000	0.00120	0.00080	0.00060
1929	0.00000	0.00000	0.00000	0.00000	0.00120	0.00080	0.00070
1930	0.00000	0.00000	0.00000	0.00000	0.00140	0.00080	0.00070
1931	0.00000	0.00000	0.00000	0.00000	0.00140	0.00080	0.00070
1932	0.00000	0.00000	0.00000	0.00000	0.00140	0.00070	0.00080
1933	0.00000	0.00000	0.00000	0.00000	0.00150	0.00060	0.00090
1934	0.00000	0.00000	0.00000	0.00000	0.00140	0.00060	0.00090
1935	0.00000	0.00000	0.00000	0.00000	0.00150	0.00070	0.00100
1936	0.00000	0.00000	0.00000	0.00000	0.00160	0.00070	0.00110
1937	0.00000	0.00000	0.00000	0.00000	0.00170	0.00060	0.00120
1938	0.00000	0.00000	0.00000	0.00000	0.00170	0.00070	0.00130
1939	0.00000	0.00000	0.00000	0.00000	0.00170	0.00070	0.00140
1940	0.00000	0.00000	0.00000	0.00000	0.00180	0.00060	0.00150
1941	0.00000	0.00000	0.00000	0.00000	0.00190	0.00070	0.00160
1942	0.00000	0.00000	0.00000	0.00000	0.00190	0.00060	0.00170
1943	0.00000	0.00000	0.00000	0.00000	0.00190	0.00050	0.00180
1944	0.00000	0.00000	0.00000	0.00000	0.00190	0.00050	0.00200
1945	0.00000	0.00000	0.00000	0.00000	0.00200	0.00060	0.00220
1946	0.00000	0.00000	0.00000	0.00000	0.00210	0.00060	0.00230
1947	0.00000	0.00000	0.00000	0.00000	0.00210	0.00050	0.00250
1948	0.00000	0.00000	0.00000	0.00000	0.00220	0.00040	0.00270
1949	0.00000	0.00000	0.00000	0.00000	0.00230	0.00040	0.00300
1950	0.00000	0.00000	0.00000	0.00000	0.00240	0.00050	0.00320
1951	0.00000	0.00000	0.00000	0.00000	0.00240	0.00060	0.00350
1952	0.00000	0.00000	0.00000	0.00000	0.00260	0.00060	0.00370
1953	0.00000	0.00000	0.00000	0.00000	0.00270	0.00040	0.00400
1954	0.00000	0.00000	0.00000	0.00000	0.00260	0.00040	0.00440
1955	0.00000	0.00000	0.00000	0.00000	0.00270	0.00050	0.00480
1956	0.00000	0.00000	0.00000	0.00000	0.00290	0.00050	0.00520
1957	0.00000	0.00000	0.00000	0.00000	0.00290	0.00050	0.00560
1958	0.00000	0.00000	0.00000	0.00000	0.00300	0.00040	0.00600
1959	0.00000	0.00000	0.00000	0.00000	0.00300	0.00030	0.00660
1960	0.00000	0.00000	0.00000	0.00000	0.00310	0.00040	0.00710
1961	0.00000	0.00000	0.00000	0.00000	0.00340	0.00050	0.00770
1962	0.00000	0.00000	0.00000	0.00000	0.00340	0.00040	0.00830
1963	0.00000	0.00000	0.00000	0.00000	0.00330	0.00030	0.00900
1964	0.00000	0.00000	0.00000	0.00000	0.00350	0.00040	0.00980
1965	0.00000	0.00000	0.00000	0.00000	0.00370	0.00040	0.01060
1966	0.00000	0.00000	0.00000	0.00000	0.00370	0.00040	0.01150
1967	0.00000	0.00000	0.00000	0.00000	0.00380	0.00030	0.01250
1968	0.00000	0.00000	0.00000	0.00000	0.00400	0.00040	0.01360
1969	0.00000	0.00000	0.00000	0.00000	0.00420	0.00030	0.01470
1970	0.00000	0.00000	0.00000	0.00000	0.00410	0.00030	0.01590
1971	0.00000	0.00000	0.00000	0.00000	0.00420	0.00030	0.01730
1972	0.00000	0.00000	0.00000	0.00000	0.00440	0.00040	0.01880
1973	0.00000	0.00000	0.00000	0.00000	0.00460	0.00040	0.02030
1974	0.00000	0.00000	0.00000	0.00000	0.00470	0.00030	0.02200
1975	0.00000	0.00000	0.00000	0.00000	0.00480	0.00020	0.02390
1976	0.00000	0.00000	0.00000	0.00000	0.00470	0.00030	0.02590
1977	0.00000	0.00000	0.00000	0.00000	0.00480	0.00030	0.02790
1978	0.00000	0.00000	0.00000	0.00000	0.00490	0.00020	0.03020
1979	0.00000	0.00000	0.00000	0.00000	0.00500	0.00030	0.03270
1980	0.00000	0.00000	0.00000	0.00000	0.00510	0.00030	0.03540
1981	0.00000	0.00000	0.00000	0.00000	0.00520	0.00020	0.03830
1982	0.00000	0.00000	0.00000	0.00000	0.00520	0.00020	0.04130
1983	0.00000	0.00000	0.00000	0.00000	0.00530	0.00030	0.04450
1984	0.00000	0.00000	0.00000	0.00000	0.00550	0.00030	0.04810
1985	0.00000	0.00000	0.00000	0.00000	0.00560	0.00020	0.05200
1986	0.00000	0.00000	0.00000	0.00000	0.00550	0.00020	0.05610
1987	0.00000	0.00000	0.00000	0.00000	0.00550	0.00020	0.06060
1988	0.00000	0.00000	0.00000	0.00000	0.00560	0.00020	0.06520
1989	0.00000	0.00000	0.00000	0.00000	0.00580	0.00020	0.07000
1990	0.00000	0.00000	0.00000	0.00000	0.00580	0.00020	0.07510
1991	0.00000	0.00000	0.00000	0.00000	0.00570	0.00020	0.08080
1992	0.00000	0.00000	0.00000	0.00000	0.00570	0.00010	0.08700
1993	0.00000	0.00000	0.00000	0.00000	0.00570	0.00010	0.09310
1994	0.00000	0.00000	0.00000	0.00000	0.00590	0.00010	0.09960
1995	0.00000	0.00000	0.00000	0.00000	0.00590	0.00020	0.10650
1996	0.00000	0.00000	0.00000	0.00000	0.00580	0.00020	0.11380
1997	0.00000	0.00000	0.00000	0.00000	0.00570	0.00020	0.12160
1998	0.00000	0.00000	0.00000	0.00000	0.00570	0.00020	0.12980
1999	0.00000	0.00000	0.00000	0.00000	0.00570	0.00020	0.13840
2000	0.00000	0.00000	0.00000	0.00000	0.00570	0.00010	0.14710
2001	0.00000	0.00000	0.00000	0.00000	0.00580	0.00010	0.15610
2002	0.00000	0.00000	0.00000	0.00000	0.00570	0.00010	0.16570
2003	0.00000	0.00000	0.00000	0.00000	0.00550	0.00010	0.17560
2004	0.00000	0.00000	0.00000	0.00000	0.00540	0.00010	0.18570
2005	0.00000	0.00000	0.00000	0.00000	0.00540	0.00010	0.19590
2006	0.00000	0.00000	0.00000	0.00000	0.00550	0.00010	0.20650
2007	0.00000	0.00000	0.00000	0.00000	0.00540	0.00010	0.21730
2008	0.00000	0.00000	0.00000	0.00000	0.00530	0.00010	0.22890
2009	0.00000	0.00000	0.00000	0.00000	0.00520	0.00010	0.24090
2010	0.00000	0.00000	0.00000	0.00000	0.00520	0.00000	0.25240
2011	0.00000	0.00000	0.00000	0.00000	0.00520	0.00000	0.26400
2012	0.00000	0.00000	0.00000	0.00000	0.00510	0.00000	0.27610
2013	0.00000	0.00000	0.00000	0.00000	0.00500	0.00000	0.28860
2014	0.00000	0.00000	0.00000	0.00000	0.00490	0.00000	0.30090
2015	0.00000	0.00000	0.00000	0.00000	0.00490	0.00000	0.31320
2016	0.00000	0.00000	0.00000	0.00000	0.00490	0.00000	0.32530
2017	0.00000	0.00000	0.00000	0.00000	0.00490	0.00000	0.33750
2018	0.00000	0.00000	0.00000	0.00000	0.00490	0.00010	0.34960
2019	0.00000	0.00000	0.00000	0.00000	0.00480	0.00010	0.36200
2020	0.00000	0.00000	0.00000	0.00000	0.00460	0.00010	0.37420
2021	0.00000	0.00000	0.00000	0.00000	0.00450	0.00000	0.38590
2022	0.00000	0.00000	0.00000	0.00000	0.00450	0.00000	0.39730
2023	0.00000	0.00000	0.00000	0.00000	0.00440	0.00000	0.40870
2024	0.00000	0.00000	0.00000	0.00000	0.00430	0.00000	0.42000
2025	0.00000	0.00000	0.00000	0.00000	0.00420	0.00000	0.43150
2026	0.00000	0.00000	0.00000	0.00000	0.00410	0.00000	0.44230
2027	0.00000	0.00000	0.00000	0.00000	0.00410	0.00000	0.45230
2028	0.00000	0.00000	0.00000	0.00000	0.00410	0.00000	0.46190
2029	0.00000	0.00000	0.00000	0.00000	0.00410	0.00000	0.47160
2030	0.00000	0.00000	0.00000	0.00000	0.00390	0.00000	0.48100
2031	0.00000	0.00000	0.00000	0.00000	0.00390	0.00000	0.49010
2032	0.00000	0.00000	0.00000	0.00000	0.00380	0.00000	0.49850
2033	0.00000	0.00000	0.00000	0.00000	0.00380	0.00000	0.50590
2034	0.00000	0.00000	0.00000	0.00000	0.00380	0.00000	0.51310
2035	0.00000	0.00000	0.00000	0.00000	0.00370	0.00000	0.52030
2036	0.00000	0.00000	0.00000	0.00000	0.00360	0.00000	0.52770
2037	0.00000	0.00000	0.00000	0.00000	0.00350	0.00000	0.53430
2038	0.00000	0.00000	0.00000	0.00000	0.00350	0.00000	0.54000
2039	0.00000	0.00000	0.00000	0.00000	0.00350	0.00000	0.54480
2040	0.00000	0.00000	0.00000	0.00000	0.00350	0.00000	0.54960
2041	0.00000	0.00000	0.00000	0.00000	0.00350	0.00000	0.55450
2042	0.00000	0.00000	0.00000	0.00000	0.00340	0.00000	0.55900
2043	0.00000	0.00000	0.00000	0.00000	0.00330	0.00000	0.56310
2044	0.00000	0.00000	0.00000	0.00000	0.00330	0.00000	0.56620
2045	0.00000	0.00000	0.00000	0.00000	0.00320	0.00000	0.56900
2046	0.00000	0.00000	0.00000	0.00000	0.00320	0.00000	0.57180
2047	0.00000	0.00000	0.00000	0.00000	0.00320	0.00000	0.57490
2048	0.00000	0.00000	0.00000	0.00000	0.00320	0.00000	0.57730
2049	0.00000	0.00000	0.00000	0.00000	0.00310	0.00000	0.57940
2050	0.00000	0.00000	0.00000	0.00000	0.00310	0.00000	0.58060
2051	0.00000	0.00000	0.00000	0.00000	0.00310	0.00000	0.58180
2052	0.00000	0.00000	0.00000	0.00000	0.00310	0.00000	0.58310
2053	0.00000	0.00000	0.00000	0.00000	0.00300	0.00000	0.58470
2054	0.00000	0.00000	0.00000	0.00000	0.00300	0.00000	0.58580
2055	0.00000	0.00000	0.00000	0.00000	0.00290	0.00000	0.58630
2056	0.00000	0.00000	0.00000	0.00000	0.00290	0.00000	0.58610
2057	0.00000	0.00000	0.00000	0.00000	0.00300	0.00000	0.58610
2058	0.00000	0.00000	0.00000	0.00000	0.00290	0.00000	0.58680
2059	0.00000	0.00000	0.00000	0.00000	0.00280	0.00000	0.58720
2060	0.00000	0.00000	0.00000	0.00000	0.00280	0.00000	0.58740
2061	0.00000	0.00000	0.00000	0.00000	0.00280	0.00000	0.58690
2062	0.00000	0.00000	0.00000	0.00000	0.00280	0.00000	0.58640
2063	0.00000	0.00000	0.00000	0.00000	0.00280	0.00000	0.58600
2064	0.00000	0.00000	0.00000	0.00000	0.00270	0.00000	0.58610
2065	0.00000	0.00000	0.00000	0.00000	0.00270	0.00000	0.58620
2066	0.00000	0.00000	0.00000	0.00000	0.00270	0.00000	0.58600
2067	0.00000	0.00000	0.00000	0.00000	0.00270	0.00000	0.58540
2068	0.00000	0.00000	0.00000	0.00000	0.00260	0.00000	0.58450
2069	0.00000	0.00000	0.00000	0.00000	0.00260	0.00000	0.58380
2070	0.00000	0.00000	0.00000	0.00000	0.00260	0.00000	0.58340
2071	0.00000	0.00000	0.00000	0.00000	0.00260	0.00000	0.58340
2072	0.00000	0.00000	0.00000	0.00000	0.00250	0.00000	0.58300
2073	0.00000	0.00000	0.00000	0.00000	0.00250	0.00000	0.58220
2074	0.00000	0.00000	0.00000	0.00000	0.00260	0.00000	0.58090
2075	0.00000	0.00000	0.00000	0.00000	0.00260	0.00000	0.58010
2076	0.00000	0.00000	0.00000	0.00000	0.00260	0.00000	0.58020
2077	0.00000	0.00000	0.00000	0.00000	0.00250	0.00000	0.58030
2078	0.00000	0.00000	0.00000	0.00000	0.00250	0.00000	0.57990
2079	0.00000	0.00000	0.00000	0.00000	0.00250	0.00000	0.57890
2080	0.00000	0.00000	0.00000	0.00000	0.00260	0.00000	0.57820
2081	0.00000	0.00000	0.00000	0.00000	0.00260	0.00000	0.57770
2082	0.00000	0.00000	0.00000	0.00000	0.00250	0.00000	0.57780
2083	0.00000	0.00000	0.00000	0.00000	0.00250	0.00000	0.57740
2084	0.00000	0.00000	0.00000	0.00000	0.00250	0.00000	0.57700
2085	0.00000	0.00000	0.00000	0.00000	0.00250	0.00000	0.57600
2086	0.00000	0.00000	0.00000	0.00000	0.00250	0.00000	0.57560
2087	0.00000	0.00000	0.00000	0.00000	0.00250	0.00000	0.57560
2088	0.00000	0.00000	0.00000	0.00000	0.00250	0.00000	0.57550
2089	0.00000	0.00000	0.00000	0.00000	0.00240	0.00000	0.57600
2090	0.00000	0.00000	0.00000	0.00000	0.00240	0.00000	0.57590
2091	0.00000	0.00000	0.00000	0.00000	0.00250	0.00000	0.57550
2092	0.00000	0.00000	0.00000	0.00000	0.00250	0.00000	0.57480
2093	0.00000	0.00000	0.00000	0.00000	0.00250	0.00000	0.57490
2094	0.00000	0.00000	0.00000	0.00000	0.00250	0.00000	0.57550
2095	0.00000	0.00000	0.00000	0.00000	0.00240	0.00000	0.57600
2096	0.00000	0.00000	0.00000	0.00000	0.00240	0.00000	0.57610
2097	0.00000	0.00000	0.00000	0.00000	0.00250	0.00000	0.57570
2098	0.00000	0.00000	0.00000	0.00000	0.00250	0.00000	0.57540
2099	0.00000	0.00000	0.00000	0.00000	0.00250	0.00000	0.57570
2100	0.00000	0.00000	0.00000	0.00000	0.00250	0.00000	0.57660
2101	0.00000	0.00000	0.00000	0.00000	0.00250	0.00000	0.57700
2102	0.00000	0.00000	0.00000	0.00000	0.00250	0.00000	0.57700
2103	0.00000	0.00000	0.00000	0.00000	0.00250	0.00000	0.57710
2104	0.00000	0.00000	0.00000	0.00000	0.00250	0.00000	0.57740
2105	0.00000	0.00000	0.00000	0.00000	0.00250	0.00000	0.57740
2106	0.00000	0.00000	0.00000	0.00000	0.00250	0.00000	0.57830
2107	0.00000	0.00000	0.00000	0.00000	0.00250	0.00000	0.57930
2108	0.00000	0.00000	0.00000	0.00000	0.00250	0.00000	0.57980
2109	0.00000	0.00000	0.00000	0.00000	0.00250	0.00000	0.58000
2110	0.00000	0.00000	0.00000	0.00000	0.00250	0.00000	0.58030
2111	0.00000	0.00000	0.00000	0.00000	0.00250	0.00000	0.58060
2112	0.00000	0.00000	0.00000	0.00000	0.00250	0.00000	0.58130
2113	0.00000	0.00000	0.00000	0.00000	0.00260	0.00000	0.58200
2114	0.00000	0.00000	0.00000	0.00000	0.00250	0.00000	0.58280
2115	0.00000	0.00000	0.00000	0.00000	0.00250	0.00000	0.58330
2116	0.00000	0.00000	0.00000	0.00000	0.00260	0.00000	0.58350
2117	0.00000	0.00000	0.00000	0.00000	0.00260	0.00000	0.58380
2118	0.00000	0.00000	0.00000	0.00000	0.00260	0.00000	0.58480
2119	0.00000	0.00000	0.00000	0.00000	0.00250	0.00000	0.58610
2120	0.00000	0.00000	0.00000	0.00000	0.00260	0.00000	0.58680
2121	0.00000	0.00000	0.00000	0.00000	0.00270	0.00000	0.58750
2122	0.00000	0.00000	0.00000	0.00000	0.00270	0.00000	0.58790
2123	0.00000	0.00000	0.00000	0.00000	0.00270	0.00000	0.58810
2124	0.00000	0.00000	0.00000	0.00000	0.00280	0.00000	0.58920
2125	0.00000	0.00000	0.00000	0.00000	0.00270	0.00000	0.59040
2126	0.00000	0.00000	0.00000	0.00000	0.00260	0.00000	0.59140
2127	0.00000	0.00000	0.00000	0.00000	0.00270	0.00000	0.59160
2128	0.00000	0.00000	0.00000	0.00000	0.00280	0.00000	0.59250
2129	0.00000	0.00000	0.00000	0.00000	0.00280	0.00000	0.59340
2130	0.00000	0.00000	0.00000	0.00000	0.00270	0.00000	0.59410
2131	0.00000	0.00000	0.00000	0.00000	0.00270	0.00000	0.59480
2132	0.00000	0.00000	0.00000	0.00000	0.00280	0.00000	0.59550
2133	0.00000	0.00000	0.00000	0.00000	0.00280	0.00000	0.59610
2134	0.00000	0.00000	0.00000	0.00000	0.00280	0.00000	0.59680
2135	0.00000	0.00000	0.00000	0.00000	0.00290	0.00000	0.59690
2136	0.00000	0.00000	0.00000	0.00000	0.00300	0.00000	0.59750
2137	0.00000	0.00000	0.00000	0.00000	0.00290	0.00000	0.59870
2138	0.00000	0.00000	0.00000	0.00000	0.00290	0.00000	0.59980
2139	0.00000	0.00000	0.00000	0.00000	0.00300	0.00000	0.60020
2140	0.00000	0.00000	0.00000	0.00000	0.00300	0.00000	0.60110
2141	0.00000	0.00000	0.00000	0.00000	0.00300	0.00000	0.60170
2142	0.00000	0.00000	0.00000	0.00000	0.00300	0.00000	0.60260
2143	0.00000	0.00000	0.00000	0.00000	0.00310	0.00000	0.60340
2144	0.00000	0.00000	0.00000	0.00000	0.00300	0.00000	0.60460
2145	0.00000	0.00000	0.00000	0.00000	0.00300	0.00000	0.60570
2146	0.00000	0.00000	0.00000	0.00000	0.00310	0.00000	0.60580
2147	0.00000	0.00000	0.00000	0.00000	0.00320	0.00000	0.60560
2148	0.00000	0.00000	0.00000	0.00000	0.00320	0.00000	0.60590
2149	0.00000	0.00000	0.00000	0.00000	0.00320	0.00000	0.60650
2150	0.00000	0.00000	0.00000	0.00000	0.00330	0.00000	0.60710
2151	0.00000	0.00000	0.00000	0.00000	0.00320	0.00000	0.60830
2152	0.00000	0.00000	0.00000	0.00000	0.00310	0.00000	0.60890
2153	0.00000	0.00000	0.00000	0.00000	0.00330	0.00000	0.60900
2154	0.00000	0.00000	0.00000	0.00000	0.00330	0.00000	0.60930
2155	0.00000	0.00000	0.00000	0.00000	0.00330	0.00000	0.61000
2156	0.00000	0.00000	0.00000	0.00000	0.00340	0.00000	0.61080
2157	0.00000	0.00000	0.00000	0.00000	0.00340	0.00000	0.61090
2158	0.00000	0.00000	0.00000	0.00000	0.00340	0.00000	0.61140
2159	0.00000	0.00000	0.00000	0.00000	0.00350	0.00000	0.61140
2160	0.00000	0.00000	0.00000	0.00000	0.00350	0.00000	0.61160
2161	0.00000	0.00000	0.00000	0.00000	0.00360	0.00000	0.61160
2162	0.00000	0.00000	0.00000	0.00000	0.00360	0.00000	0.61230
2163	0.00000	0.00000	0.00000	0.00000	0.00350	0.00000	0.61280
2164	0.00000	0.00000	0.00000	0.00000	0.00360	0.00000	0.61260
2165	0.00000	0.00000	0.00000	0.00000	0.00360	0.00000	0.61250
2166	0.00000	0.00000	0.00000	0.00000	0.00370	0.00000	0.61220
2167	0.00000	0.00000	0.00000	0.00000	0.00380	0.00000	0.61200
2168	0.00000	0.00000	0.00000	0.00000	0.00370	0.00000	0.61160
2169	0.00000	0.00000	0.00000	0.00000	0.00370	0.00000	0.61160
2170	0.00000	0.00000	0.00000	0.00000	0.00370	0.00000	0.61150
2171	0.00000	0.00000	0.00000	0.00000	0.00380	0.00000	0.61130
2172	0.00000	0.00000	0.00000	0.00000	0.00390	0.00000	0.61070
2173	0.00000	0.00000	0.00000	0.00000	0.00390	0.00000	0.61060
2174	0.00000	0.00000	0.00000	0.00000	0.00390	0.00000	0.61050
2175	0.00000	0.00000	0.00000	0.00000	0.00400	0.00000	0.61020
2176	0.00000	0.00000	0.00000	0.00000	0.00410	0.00000	0.61010
2177	0.00000	0.00000	0.00000	0.00000	0.00400	0.00000	0.61020
2178	0.00000	0.00000	0.00000	0.00000	0.00400	0.00000	0.61000
2179	0.00000	0.00000	0.00000	0.00000	0.00420	0.00000	0.60890
2180	0.00000	0.00000	0.00000	0.00000	0.00420	0.00000	0.60830
2181	0.00000	0.00000	0.00000	0.00000	0.00410	0.00000	0.60840
2182	0.00000	0.00000	0.00000	0.00000	0.00420	0.00000	0.60830
2183	0.00000	0.00000	0.00000	0.00000	0.00420	0.00000	0.60780
2184	0.00000	0.00000	0.00000	0.00000	0.00430	0.00000	0.60750
2185	0.00000	0.00000	0.00000	0.00000	0.00440	0.00000	0.60600
2186	0.00000	0.00000	0.00000	0.00000	0.00450	0.00000	0.60490
2187	0.00000	0.00000	0.00000	0.00000	0.00440	0.00000	0.60460
2188	0.00000	0.00000	0.00000	0.00000	0.00450	0.00000	0.60450
2189	0.00000	0.00000	0.00000	0.00000	0.00450	0.00000	0.60380
2190	0.00000	0.00000	0.00000	0.00000	0.00470	0.00000	0.60290
2191	0.00000	0.00000	0.00000	0.00000	0.00480	0.00000	0.60200
2192	0.00000	0.00000	0.00000	0.00000	0.00460	0.00000	0.60150
2193	0.00000	0.00000	0.00000	0.00000	0.00460	0.00000	0.60100
2194	0.00000	0.00000	0.00000	0.00000	0.00480	0.00000	0.59970
2195	0.00000	0.00000	0.00000	0.00000	0.00490	0.00000	0.59830
2196	0.00000	0.00000	0.00000	0.00000	0.00480	0.00000	0.59770
2197	0.00000	0.00000	0.00000	0.00000	0.00460	0.00000	0.59810
2198	0.00000	0.00000	0.00000	0.00000	0.00460	0.00000	0.59760
